>70, 9/10, d=0.697, g=0.771
>70, 10/10, d=0.655, g=0.856
>71, 1/10, d=0.656, g=0.765
>71, 2/10, d=0.750, g=0.794
>71, 3/10, d=0.622, g=0.759
>71, 4/10, d=0.614, g=0.849
>71, 5/10, d=0.732, g=0.794
>71, 6/10, d=0.662, g=0.754
>71, 7/10, d=0.720, g=0.715
>71, 8/10, d=0.712, g=0.700
>71, 9/10, d=0.668, g=0.666
>71, 10/10, d=0.622, g=0.601
>72, 1/10, d=0.699, g=0.667
>72, 2/10, d=0.676, g=0.694
>72, 3/10, d=0.669, g=0.713
>72, 4/10, d=0.689, g=0.776
>72, 5/10, d=0.724, g=0.769
>72, 6/10, d=0.671, g=0.756
>72, 7/10, d=0.694, g=0.834
>72, 8/10, d=0.737, g=0.792
>72, 9/10, d=0.632, g=0.743
>72, 10/10, d=0.722, g=0.727
>73, 1/10, d=0.664, g=0.653
>73, 2/10, d=0.668, g=0.721
>73, 3/10, d=0.753, g=0.757
>73, 4/10, d=0.734, g=0.839
>73, 5/10, d=0.673, g=0.830
>73, 6/10, d=0.653, g=0.831
>73, 7/10, d=0.657, g=0.800
>73, 8/10, d=0.716, g=0.780
>73, 9/10, d=0.761, g=0.673
>73, 10/10, d=0.646, g=0.746
>74, 1/10, d=0.675, g=0.684
>74, 2/10, d=0.624, g=0.657
>74, 3/10, d=0.733, g=0.692
>74, 4/10, d=0.669, g=0.697
>74, 5/10, d=0.704, g=0.778
>74, 6/10, d=0.732, g=0.778
>74, 7/10, d=0.684, g=0.746
>74, 8/10, d=0.656, g=0.798
>74, 9/10, d=0.656, g=0.831
>74, 10/10, d=0.680, g=0.836
>75, 1/10, d=0.755, g=0.822
>75, 2/10, d=0.669, g=0.714
>75, 3/10, d=0.752, g=0.721
>75, 4/10, d=0.681, g=0.713
>75, 5/10, d=0.658, g=0.696
>75, 6/10, d=0.702, g=0.790
>75, 7/10, d=0.690, g=0.726
>75, 8/10, d=0.734, g=0.697
>75, 9/10, d=0.698, g=0.744
>75, 10/10, d=0.736, g=0.729
>76, 1/10, d=0.678, g=0.712
>76, 2/10, d=0.729, g=0.714
>76, 3/10, d=0.743, g=0.741
>76, 4/10, d=0.686, g=0.757
>76, 5/10, d=0.644, g=0.747
>76, 6/10, d=0.648, g=0.712
>76, 7/10, d=0.661, g=0.738
>76, 8/10, d=0.687, g=0.697
>76, 9/10, d=0.648, g=0.726
>76, 10/10, d=0.693, g=0.676
>77, 1/10, d=0.719, g=0.766
>77, 2/10, d=0.698, g=0.694
>77, 3/10, d=0.672, g=0.714
>77, 4/10, d=0.673, g=0.641
>77, 5/10, d=0.696, g=0.670
>77, 6/10, d=0.733, g=0.700
>77, 7/10, d=0.692, g=0.720
>77, 8/10, d=0.666, g=0.704
>77, 9/10, d=0.720, g=0.757
>77, 10/10, d=0.735, g=0.754
>78, 1/10, d=0.684, g=0.745
>78, 2/10, d=0.660, g=0.823
>78, 3/10, d=0.689, g=0.779
>78, 4/10, d=0.688, g=0.856
>78, 5/10, d=0.752, g=0.861
>78, 6/10, d=0.733, g=0.777
>78, 7/10, d=0.737, g=0.777
>78, 8/10, d=0.701, g=0.743
>78, 9/10, d=0.727, g=0.758
>78, 10/10, d=0.662, g=0.633
>79, 1/10, d=0.662, g=0.660
>79, 2/10, d=0.697, g=0.693
>79, 3/10, d=0.672, g=0.691
>79, 4/10, d=0.746, g=0.676
>79, 5/10, d=0.632, g=0.619
>79, 6/10, d=0.705, g=0.710
>79, 7/10, d=0.722, g=0.593
>79, 8/10, d=0.691, g=0.594
>79, 9/10, d=0.686, g=0.663
>79, 10/10, d=0.696, g=0.678
>80, 1/10, d=0.676, g=0.665
>80, 2/10, d=0.672, g=0.661
>80, 3/10, d=0.657, g=0.711
>80, 4/10, d=0.665, g=0.693
>80, 5/10, d=0.639, g=0.692
>80, 6/10, d=0.688, g=0.710
>80, 7/10, d=0.635, g=0.692
>80, 8/10, d=0.668, g=0.822
>80, 9/10, d=0.638, g=0.749
>80, 10/10, d=0.659, g=0.763
>Accuracy real: 38%, fake: 100%
>81, 1/10, d=0.694, g=0.746
>81, 2/10, d=0.650, g=0.767
>81, 3/10, d=0.679, g=0.775
>81, 4/10, d=0.683, g=0.794
>81, 5/10, d=0.655, g=0.793
>81, 6/10, d=0.644, g=0.841
>81, 7/10, d=0.654, g=0.842
>81, 8/10, d=0.692, g=0.808
>81, 9/10, d=0.678, g=0.730
>81, 10/10, d=0.668, g=0.691
>82, 1/10, d=0.644, g=0.763
>82, 2/10, d=0.675, g=0.687
>82, 3/10, d=0.686, g=0.665
>82, 4/10, d=0.660, g=0.713
>82, 5/10, d=0.673, g=0.689
>82, 6/10, d=0.675, g=0.685
>82, 7/10, d=0.630, g=0.656
>82, 8/10, d=0.644, g=0.724
>82, 9/10, d=0.716, g=0.666
>82, 10/10, d=0.644, g=0.727
>83, 1/10, d=0.742, g=0.765
>83, 2/10, d=0.696, g=0.801
>83, 3/10, d=0.681, g=0.758
>83, 4/10, d=0.748, g=0.711
>83, 5/10, d=0.647, g=0.741
>83, 6/10, d=0.679, g=0.710
>83, 7/10, d=0.737, g=0.823
>83, 8/10, d=0.687, g=0.794
>83, 9/10, d=0.654, g=0.847
>83, 10/10, d=0.611, g=0.769
>84, 1/10, d=0.682, g=0.763
>84, 2/10, d=0.669, g=0.730
>84, 3/10, d=0.715, g=0.709
>84, 4/10, d=0.704, g=0.743
>84, 5/10, d=0.625, g=0.696
>84, 6/10, d=0.755, g=0.791
>84, 7/10, d=0.674, g=0.800
>84, 8/10, d=0.622, g=0.837
>84, 9/10, d=0.653, g=0.847
>84, 10/10, d=0.748, g=0.869
>85, 1/10, d=0.671, g=0.768
>85, 2/10, d=0.691, g=0.906
>85, 3/10, d=0.649, g=0.858
>85, 4/10, d=0.685, g=0.831
>85, 5/10, d=0.729, g=0.796
>85, 6/10, d=0.744, g=0.742
>85, 7/10, d=0.694, g=0.802
>85, 8/10, d=0.666, g=0.818
>85, 9/10, d=0.657, g=0.800
>85, 10/10, d=0.649, g=0.768
>86, 1/10, d=0.657, g=0.733
>86, 2/10, d=0.685, g=0.785
>86, 3/10, d=0.664, g=0.743
>86, 4/10, d=0.730, g=0.780
>86, 5/10, d=0.685, g=0.734
>86, 6/10, d=0.626, g=0.814
>86, 7/10, d=0.654, g=0.775
>86, 8/10, d=0.647, g=0.798
>86, 9/10, d=0.617, g=0.806
>86, 10/10, d=0.712, g=0.843
>87, 1/10, d=0.679, g=0.744
>87, 2/10, d=0.688, g=0.747
>87, 3/10, d=0.710, g=0.720
>87, 4/10, d=0.672, g=0.774
>87, 5/10, d=0.736, g=0.832
>87, 6/10, d=0.671, g=0.746
>87, 7/10, d=0.670, g=0.728
>87, 8/10, d=0.631, g=0.696
>87, 9/10, d=0.612, g=0.757
>87, 10/10, d=0.689, g=0.795
>88, 1/10, d=0.673, g=0.782
>88, 2/10, d=0.661, g=0.786
>88, 3/10, d=0.637, g=0.752
>88, 4/10, d=0.725, g=0.819
>88, 5/10, d=0.691, g=0.828
>88, 6/10, d=0.705, g=0.821
>88, 7/10, d=0.687, g=0.767
>88, 8/10, d=0.676, g=0.739
>88, 9/10, d=0.682, g=0.766
>88, 10/10, d=0.664, g=0.694
>89, 1/10, d=0.719, g=0.677
>89, 2/10, d=0.732, g=0.668
>89, 3/10, d=0.672, g=0.731
>89, 4/10, d=0.631, g=0.712
>89, 5/10, d=0.743, g=0.707
>89, 6/10, d=0.668, g=0.709
>89, 7/10, d=0.699, g=0.684
>89, 8/10, d=0.721, g=0.734
>89, 9/10, d=0.691, g=0.688
>89, 10/10, d=0.706, g=0.733
>90, 1/10, d=0.773, g=0.735
>90, 2/10, d=0.629, g=0.698
>90, 3/10, d=0.725, g=0.725
>90, 4/10, d=0.614, g=0.709
>90, 5/10, d=0.643, g=0.838
>90, 6/10, d=0.647, g=0.721
>90, 7/10, d=0.644, g=0.811
>90, 8/10, d=0.657, g=0.707
>90, 9/10, d=0.667, g=0.652
>90, 10/10, d=0.696, g=0.685
>91, 1/10, d=0.730, g=0.681
>91, 2/10, d=0.633, g=0.700
>91, 3/10, d=0.679, g=0.652
>91, 4/10, d=0.681, g=0.646
>91, 5/10, d=0.646, g=0.682
>91, 6/10, d=0.664, g=0.677
>91, 7/10, d=0.632, g=0.627
>91, 8/10, d=0.656, g=0.674
>91, 9/10, d=0.713, g=0.574
>91, 10/10, d=0.659, g=0.623
>92, 1/10, d=0.687, g=0.702
>92, 2/10, d=0.667, g=0.602
>92, 3/10, d=0.646, g=0.745
>92, 4/10, d=0.652, g=0.713
>92, 5/10, d=0.675, g=0.684
>92, 6/10, d=0.656, g=0.798
>92, 7/10, d=0.679, g=0.745
>92, 8/10, d=0.775, g=0.901
>92, 9/10, d=0.739, g=0.896
>92, 10/10, d=0.728, g=0.998
>93, 1/10, d=0.690, g=0.900
>93, 2/10, d=0.684, g=0.906
>93, 3/10, d=0.690, g=0.782
>93, 4/10, d=0.679, g=0.841
>93, 5/10, d=0.661, g=0.868
>93, 6/10, d=0.661, g=0.743
>93, 7/10, d=0.693, g=0.716
>93, 8/10, d=0.714, g=0.761
>93, 9/10, d=0.621, g=0.824
>93, 10/10, d=0.688, g=0.818
>94, 1/10, d=0.648, g=0.717
>94, 2/10, d=0.646, g=0.689
>94, 3/10, d=0.633, g=0.674
>94, 4/10, d=0.652, g=0.664
>94, 5/10, d=0.637, g=0.664
>94, 6/10, d=0.652, g=0.619
>94, 7/10, d=0.681, g=0.620
>94, 8/10, d=0.745, g=0.690
>94, 9/10, d=0.673, g=0.744
>94, 10/10, d=0.660, g=0.760
>95, 1/10, d=0.676, g=0.813
>95, 2/10, d=0.719, g=0.929
>95, 3/10, d=0.639, g=0.962
>95, 4/10, d=0.651, g=0.950
>95, 5/10, d=0.690, g=0.872
>95, 6/10, d=0.671, g=0.859
>95, 7/10, d=0.640, g=0.822
>95, 8/10, d=0.748, g=0.745
>95, 9/10, d=0.687, g=0.712
>95, 10/10, d=0.619, g=0.718
>96, 1/10, d=0.633, g=0.635
>96, 2/10, d=0.664, g=0.667
>96, 3/10, d=0.702, g=0.634
>96, 4/10, d=0.698, g=0.640
>96, 5/10, d=0.639, g=0.688
>96, 6/10, d=0.637, g=0.691
>96, 7/10, d=0.695, g=0.728
>96, 8/10, d=0.589, g=0.616
>96, 9/10, d=0.655, g=0.708
>96, 10/10, d=0.752, g=0.706
>97, 1/10, d=0.696, g=0.685
>97, 2/10, d=0.670, g=0.697
>97, 3/10, d=0.709, g=0.809
>97, 4/10, d=0.648, g=0.715
>97, 5/10, d=0.638, g=0.690
>97, 6/10, d=0.718, g=0.707
>97, 7/10, d=0.656, g=0.642
>97, 8/10, d=0.674, g=0.635
>97, 9/10, d=0.683, g=0.661
>97, 10/10, d=0.705, g=0.653
>98, 1/10, d=0.693, g=0.714
>98, 2/10, d=0.644, g=0.722
>98, 3/10, d=0.612, g=0.733
>98, 4/10, d=0.677, g=0.734
>98, 5/10, d=0.665, g=0.752
>98, 6/10, d=0.614, g=0.755
>98, 7/10, d=0.641, g=0.717
>98, 8/10, d=0.639, g=0.731
>98, 9/10, d=0.633, g=0.800
>98, 10/10, d=0.714, g=0.786
>99, 1/10, d=0.628, g=0.916
>99, 2/10, d=0.600, g=0.742
>99, 3/10, d=0.641, g=0.829
>99, 4/10, d=0.614, g=0.815
>99, 5/10, d=0.696, g=0.728
>99, 6/10, d=0.662, g=0.677
>99, 7/10, d=0.672, g=0.665
>99, 8/10, d=0.635, g=0.761
>99, 9/10, d=0.553, g=0.694
>99, 10/10, d=0.708, g=0.692
>100, 1/10, d=0.680, g=0.705
>100, 2/10, d=0.659, g=0.679
>100, 3/10, d=0.680, g=0.792
>100, 4/10, d=0.672, g=0.766
>100, 5/10, d=0.680, g=0.792
>100, 6/10, d=0.687, g=0.739
>100, 7/10, d=0.664, g=0.714
>100, 8/10, d=0.651, g=0.824
>100, 9/10, d=0.666, g=0.713
>100, 10/10, d=0.739, g=0.816
>Accuracy real: 31%, fake: 81%
